"hotelid","cityid","starclass","nbrooms","amenities","reviews","pageurl","rank","prices","direction","lat","lon","partition_0","process_date"
"4058134","294316","3,5","15","Estacionamiento público pagado cercano,Garaje de estacionamientos,Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Transporte al aeropuerto,Almacenamiento de equipaje,Conserje,Recepción disponible las 24 horas,Internet gratuito,Wifi,Internet,Hotel para no fumadores,Bañera/Ducha,Habitaciones para no fumadores,Habitaciones para familias","27 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d4058134-Reviews-Hostal_Residencial_Los_Andes-Lima_Lima_Region.html","N.º 119","N,A","Jr. Toribio Pacheco 337 - 341 Miraflores Altura cuadra 5 y 6 Av. Del Ejercito, Lima L18 Perú, Lima","-12.118688081224608","-77.04300984464979","Lima","2020-01-12"
"7153499","294316","5,0","6","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Internet gratuito,Se admiten mascotas (Se aceptan perros / mascotas),Transporte al aeropuerto,Conserje,Secador de ropa,Servicio de lavandería,Wifi,Internet,Servicio de traslado en autobús,Lavandería de autoservicio,Lavarropas,Servicio de planchado,Baño adicional,Servicio a la habitación,Caja fuerte,Sofá,Máquina de café/té,Kitchenette,Bañera/Ducha,Productos de tocador de cortesía,Estante para la ropa,Plancha,Microondas,Refrigerador,Utensilios de cocina,Secador de pelo,Habitaciones para no fumadores,Suites,Habitaciones para familias,Habitaciones para fumadores disponibles","8 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d7153499-Reviews-Apartamentos_lima_501-Lima_Lima_Region.html","N.º 116","N,A","Av. Grau 501 - Miraflores esquina calle Madrid, cerca Bajada Balta, entre la 5 y 6 cuadra de Av, Pardo, Lima 18 Perú, Lima","-12.482035233243352","-76.79784206790629","Lima","2020-01-12"
"5953719","294316","4,5","11","Internet de alta velocidad gratuito (WiFi),Desayuno en la habitación,Actividades infantiles (Ideal para niños / familias),Se admiten mascotas (Se aceptan perros / mascotas),Salas de reuniones,Conserje,Hotel para no fumadores,Limpieza en seco,Internet gratuito,Wifi,Internet,Cocina compartida,Sala de estar o con TV compartida,Terraza solárium,Servicio de lavandería,Servicio de planchado,Servicio a la habitación,Plancha,Kitchenette,Habitaciones para no fumadores,Habitaciones para familias","10 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d5953719-Reviews-La_Chocita_Ward-Lima_Lima_Region.html","N.º 86","N,A","Tomas Ramsey 169 Magdalena del Mar, Lima Lima 17 Perú, Lima","-12.089075228691827","-77.06452478045476","Lima","2020-01-12"
"3373355","294316","3,5","18","Internet de alta velocidad gratuito (WiFi),Internet gratuito,Wifi,Internet,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Conserje,Hotel para no fumadores,Habitaciones para no fumadores,Habitaciones para familias","39 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d3373355-Reviews-Plaza_Mayor_Lima_Hostal-Lima_Lima_Region.html","N.º 105","N,A","Jirón Callao 125 Frente al parking del Country Club de La Unión, Lima 01 Perú, Lima","-12.046015808814122","-77.03168358150427","Lima","2020-01-12"
"2625505","294316","4,5","5","Internet de alta velocidad gratuito (WiFi),Internet gratuito,Bar/Salón,Playa,Actividades infantiles (Ideal para niños / familias),Transporte al aeropuerto,Hotel para no fumadores,Kitchenette,Habitaciones para no fumadores,Habitaciones para familias","16 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d2625505-Reviews-Casa_de_Leeuw-Lima_Lima_Region.html","N.º 91","N,A","Avenida Saenz Pena 103 Barranco, Lima L04 Perú, Lima","-12.143371201223369","-77.02240661878932","Lima","2020-01-12"
"10901134","294316","4,5","10","Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Dardos,Transporte al aeropuerto,Almacenamiento de equipaje,Hotel para no fumadores,Recepción disponible las 24 horas,Servicio de lavandería,Internet gratuito,Wifi,Internet,Cocina compartida,Sala de estar o con TV compartida,Servicio de limpieza,Kitchenette","5 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d10901134-Reviews-Suspiros_del_Inka-Lima_Lima_Region.html","N.º 133","N,A","Colina 238 C Dos cuadras antes de la municipalidad, Lima 15063 Perú, Lima","-12.153509999999926","-77.01339999999993","Lima","2020-01-12"
"16663140","294316","5,0","NA","Actividades infantiles (Ideal para niños / familias)","5 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d16663140-Reviews-Walker_s_House-Lima_Lima_Region.html","N.º 108","N,A","Av. Vasco Nuñez de Balboa 491, Lima Perú, Lima","-12.131526677765613","-77.02610999278664","Lima","2020-01-12"
"629187","294316","3,5","5","Internet de alta velocidad gratuito (WiFi),Alquiler de bicicletas,Se admiten mascotas (Se aceptan perros / mascotas),Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para hacer parrillas,Almacenamiento de equipaje,Recepción disponible las 24 horas,Internet gratuito,Wifi,Internet,Servicio de traslado en autobús,Hotel para no fumadores,Chimenea al aire libre,Cocina compartida,Sala de estar o con TV compartida,Terraza solárium,Servicio de lavandería","65 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d629187-Reviews-Blue_House_Backpacker_hostel-Lima_Lima_Region.html","N.º 93","N,A","Jose Gonzalez , Miraflores Lima 18, Lima 18 Perú, Lima","-12.127837267616949","-77.03189749407748","Lima","2020-01-12"
"1198866","294316","3,5","28","Internet de alta velocidad gratuito (WiFi),Transporte al aeropuerto,Fax/Fotocopiadora,Almacenamiento de equipaje,Cambio de divisas,Recepción disponible las 24 horas,Servicio de lavandería,Servicio de planchado,Internet gratuito,Internet,Servicio de traslado en autobús,Hotel para no fumadores,Cocina compartida,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Habitaciones para familias","49 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d1198866-Reviews-Inka_Hostel-Lima_Lima_Region.html","N.º 97","$38.603,$34.830","Larco 1178 Miraflores, Lima . Perú, Lima","-12.129559575076456","-77.0298585976975","Lima","2020-01-12"
"4465792","294316","5,0","10","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Internet gratuito,Wifi,Internet,Bar/Salón,Restaurante,Transporte al aeropuerto,Servicio a la habitación,Habitaciones para no fumadores,Suites,Habitaciones para familias","7 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d4465792-Reviews-Hostel_Rivendell_Premium-Lima_Lima_Region.html","N.º 106","N,A","Diego Ferre 349 Con Larco 12, Miraflores, Lima Perú, Lima","-12.129725629753592","-77.03121287246812","Lima","2020-01-12"
"1989093","294316","4,0","6","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Internet gratuito,Wifi,Desayuno gratis,Bar/Salón,Actividades infantiles (Ideal para niños / familias),Se admiten mascotas (Se aceptan perros / mascotas),Internet,Kitchenette","37 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d1989093-Reviews-Atelier_Hotel-Lima_Lima_Region.html","N.º 77","N,A","Aristides Aljovin # 335 Miraflores, Lima Lima 18 Perú, Lima","-12.131464358589655","-77.02804791618097","Lima","2020-01-12"
"1150447","294316","3,5","20","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Internet gratuito,Wifi,Internet,Piscina,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Servicio a la habitación,Habitaciones para familias","47 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d1150447-Reviews-Youth_Hostel_Hostelling_Internatinal_Lima_Peru-Lima_Lima_Region.html","N.º 107","N,A","Av. Casimiro Ulloa 328 - Miraflores, Lima Lima18 Perú, Lima","-12.124323838190321","-77.02199019317328","Lima","2020-01-12"
"2395255","294316","4,0","6","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Internet gratuito,Wifi,Internet,Desayuno gratis,Transporte al aeropuerto,Baño compartido,Escritorio,Sala de estar,Servicio de despertador/Reloj despertador,Kitchenette,Utensilios de cocina,Bañera/Ducha","42 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d2395255-Reviews-House_Inn_Backpacker-Lima_Lima_Region.html","N.º 113","N,A","Piura 520 Miraflores, Lima 051 Perú, Lima","-12.115885547319541","-77.03378058090483","Lima","2020-01-12"
"2399610","294316","4,0","8","Bar/Salón,Centro de negocios con acceso a Internet,Aire acondicionado,Escritorio,Caja fuerte,Sala de estar,Teléfono,Minibar,Bañera/Ducha,Productos de tocador de cortesía,Servicio de despertador/Reloj despertador,Secador de pelo","12 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d2399610-Reviews-La_Casona_del_Buho-Lima_Lima_Region.html","N.º 99","N,A","Calle Virrey Abascal 135 - San Isidro, Lima Perú, Lima","-12.091351882595665","-77.03202505176293","Lima","2020-01-12"
"2648326","294316","4,0","25","Internet de alta velocidad gratuito (WiFi),Piscina,Piscina en la terraza,Gimnasio / Sala de entrenamiento,Lavarropas,Sala de estar,Teléfono,Plancha,Máquina de café/té,Kitchenette,Reproductor de CD/DVD,Bañera/Ducha,Productos de tocador de cortesía,Microondas,Refrigerador,Utensilios de cocina","13 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d2648326-Reviews-Peru_Aparts-Lima_Lima_Region.html","N.º 123","N,A","Av. 28 de Julio 895 Of. 507 Miraflores, Lima Lima 18 Perú, Lima","-12.128828368093249","-77.02453129798934","Lima","2020-01-12"
"14094844","294316","4,0","12","Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Bar/Salón,Actividades infantiles (Ideal para niños / familias),Transporte al aeropuerto,Servicio de lavandería","9 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d14094844-Reviews-Cozy_Wasi-Lima_Lima_Region.html","N.º 118","N,A","Av. Nicolas de Pierola, 221, Lima 15063 Perú, Lima","-12.141449948092827","-77.02030491978765","Lima","2020-01-12"
"2327444","294316","3,5","31","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Bañera de hidromasaje,Desayuno gratis,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Hotel para no fumadores,Internet gratuito,Wifi,Wifi público,Internet,Bar/Salón,Restaurante,Desayuno disponible,Salón de banquetes,Salas de reuniones,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Servicio a la habitación,Teléfono,Minibar,Refrigerador,TV pantalla plana,Reproductor de CD/DVD,Bañera/Ducha,Secador de pelo,Habitaciones para no fumadores,Suites,Habitaciones para familias","71 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d2327444-Reviews-Ginebra_Hotel-Lima_Lima_Region.html","N.º 164","N,A","Calle B Mz: D Lte: 54 Independencia, Lima 0051 Perú, Lima","-11.889056915997179","-77.04445531072379","Lima","2020-01-12"
"17377903","294316","4,5","150","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Gimnasio / Sala de entrenamiento,Bar/Salón,Actividades infantiles (Ideal para niños / familias),Transporte al aeropuerto,Instalaciones para conferencias,Salón de banquetes,Internet gratuito,Wifi,Wifi público,Wifi con cargo adicional,Internet,Restaurante,Desayuno disponible,Servicio de traslado en autobús,Salas de reuniones,Hotel para no fumadores,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Servicio a la habitación,Caja fuerte,Minibar,Refrigerador,Habitaciones para no fumadores,Suites","54 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d17377903-Reviews-AC_Hotel_by_Marriott_Lima_Miraflores-Lima_Lima_Region.html","N.º 77","N,A","Malecón de la Reserva 729, Lima 15074 Perú, Lima","-12.132868798776633","-77.02941699555659","Lima","2020-01-12"
"13357481","294316","5,0","NA","Estacionamiento privado pagado en el predio,Internet de alta velocidad gratuito (WiFi),Bar/Salón,Alquiler de bicicletas,Juegos de mesa/Rompecabezas,Salas de reuniones,Instalaciones para hacer parrillas,Almacenamiento de equipaje,Garaje de estacionamientos,Vino/Champagne,Hotel para no fumadores,Zona de picnic,Cocina compartida,Sala de estar o con TV compartida,Reposeras/Sillas playeras,Terraza solárium,Sombrillas,Recepción disponible las 24 horas,Baño adicional,Escritorio,Servicio de limpieza,Caja fuerte,Sala de estar,Máquina de café/té,Kitchenette,Productos de tocador de cortesía,Botellas de agua,Plancha,Microondas,Refrigerador,Habitaciones para familias","1 opinión","https://www.tripadvisor.cl/Hotel_Review-g294316-d13357481-Reviews-Miraflorescenterlima-Lima_Lima_Region.html","N.º 146","N,A","Calle General Recavarren 482 480 primera planta Miraflores, Lima LIMA 18 Perú, Lima","-12.123050814876791","-77.0337879045242","Lima","2020-01-12"
"4220516","294316","3,5","22","Garaje de estacionamientos,Internet de alta velocidad gratuito (WiFi),Cadenas de televisión para niños,Salas de reuniones,Hotel para no fumadores,Sala de estar o con TV compartida,Recepción disponible las 24 horas,Servicio de lavandería,Estacionamiento vigilado,Internet gratuito,Wifi,Wifi público,Internet,Servicio a la habitación,Caja fuerte,Minibar","4 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d4220516-Reviews-Hostal_Bond-Lima_Lima_Region.html","N.º 190","N,A","Av. Petit Thouars 3451, Lima 09630 Perú, Lima","-12.096472641410342","-77.03158373757863","Lima","2020-01-12"
"17844693","294316","2,0","NA","NA","1 opinión","https://www.tripadvisor.cl/Hotel_Review-g294316-d17844693-Reviews-Luxury_Room_with_Breakfast_Larcomar_Miraflores-Lima_Lima_Region.html","N.º 289","N,A","Dpto 501 Calle San Ignacio de Loyola 349, Lima 15074 Perú, Lima","-12.133074709129223","-77.02596249861503","Lima","2020-01-12"
"7648462","294316","2,0","30","Estacionamiento gratis,Internet de alta velocidad gratuito (WiFi),Restaurante,Actividades infantiles (Ideal para niños / familias),Transporte al aeropuerto,Centro de negocios con acceso a Internet,Salas de reuniones,Almacenamiento de equipaje,Desayuno en la habitación,Servicio de traslado en autobús,Fax/Fotocopiadora,Conserje,Cambio de divisas,Hotel para no fumadores,Cocina compartida,Sala de estar o con TV compartida,Recepción disponible las 24 horas,Check-in y check-out exprés,Check-in y check-out privado,Servicio de lavandería,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Instalaciones de habitación VIP,Suite nupcial,Habitaciones para familias","3 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d7648462-Reviews-Hotel_Oscars-Lima_Lima_Region.html","N.º 248","N,A","Av. La Marina 2681, Lima Perú, Lima","-12.077856961772294","-77.09255619930997","Lima","2020-01-12"
"17223054","294316","1,0","NA","NA","1 opinión","https://www.tripadvisor.cl/Hotel_Review-g294316-d17223054-Reviews-Dragonfly_Hostels-Lima_Lima_Region.html","N.º 307","N,A","Calle Tarata No 25, Lima 15001 Perú, Lima","-12.056775854769414","-77.02186784569142","Lima","2020-01-12"
"304504","294316","4,0","431","Estacionamiento gratis,Internet gratuito,Piscina al aire libre,Gimnasio / Sala de entrenamiento,Bar/Salón,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Estacionamiento con servicio de valet,Estacionamiento,Wifi,Wifi público,Wifi con cargo adicional,Internet,Sauna,Restaurante,Desayuno disponible,Desayuno tipo bufé,Servicio de traslado en autobús,Alquiler de autos,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Spa,Masaje,Salón de belleza,Almacenamiento de equipaje,Conserje,Tienda de regalos,Hotel para no fumadores,Tiendas,Cajero automático en el lugar,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Servicio de lustrado de zapatos,Aire acondicionado,Escritorio,Servicio a la habitación,Caja fuerte,Minibar,TV pantalla plana,Bañera/Ducha,Productos de tocador de cortesía,Teléfono,Instalaciones de habitación VIP,Secador de pelo,Habitaciones para no fumadores,Suites,Habitaciones para familias","1.467 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d304504-Reviews-Sheraton_Lima_Hotel_Convention_Center-Lima_Lima_Region.html","N.º 57","N,A","Paseo de la Republica 170, Lima Perú, Lima","-12.057242867718262","-77.03644455773066","Lima","2020-01-12"
"15554370","294316","1,0","NA","NA","1 opinión","https://www.tripadvisor.cl/Hotel_Review-g294316-d15554370-Reviews-Hospedaje_Teo-Lima_Lima_Region.html","N.º 308","N,A","Calle Solitario De Sayan 160, Lima Perú, Lima","-12.079493203993332","-77.09533635345375","Lima","2020-01-12"
"1529676","294316","1,5","17","NA","16 opiniones","https://www.tripadvisor.cl/Hotel_Review-g294316-d1529676-Reviews-Hostel_el_Caribe-Lima_Lima_Region.html","N.º 319","N,A","Cl Gustavo Pons Musso 256 Urb. Jorge Chavez II Etapa, Lima Perú, Lima","-12.120784910352583","-77.03714702109181","Lima","2020-01-12"
"19003602","294316","NA","20","Internet de alta velocidad gratuito (WiFi),Internet gratuito,Wifi,Internet,Bar/Salón,Actividades infantiles (Ideal para niños / familias),Kitchenette","NA","https://www.tripadvisor.cl/Hotel_Review-g294316-d19003602-Reviews-Hostel_Larco_655-Lima_Lima_Region.html","NA","N,A","Avenida Jose Larco 655, Lima 15074 Perú, Lima","-12.123678132667775","-77.02924118650819","Lima","2020-01-12"
"17586853","294316","NA","NA","NA","NA","https://www.tripadvisor.cl/Hotel_Review-g294316-d17586853-Reviews-Lima_Rooms_Co-Lima_Lima_Region.html","NA","N,A","Calle Ramon Ribeyro 914, Apartment 301, Lima LIMA 47 Perú, Lima","-12.126884398846443","-77.02135329357515","Lima","2020-01-12"
